Bgs Day Count	大鼓隆等待天数
Total number of days elapsed since giving Biggoron the claim check	将兑换券交给大鼓隆后经过的天数。
Entrance Index	入口索引
From which entrance did Link arrive?	林克从哪个入口到达？
Cutscene Index	过场索引
Which cutscene is this?	当前是哪段过场？
Navi Timer	娜薇计时器
Navi wants to talk at 600 units, decides not to at 3000.	计时达到 600 时娜薇想说话，达到 3000 时放弃。
Timer 1 State	计时器 1 状态
Heat timer, race timer, etc. Has white font	高温、竞速等计时器，使用白色文字。
Timer 1 Value	计时器 1 数值
Time, in seconds	时间，单位为秒。
Timer 2 State	计时器 2 状态
Trade timer, Ganon collapse timer, etc. Has yellow font	交易、加侬城堡崩塌等计时器，使用黄色文字。
Timer 2 Value	计时器 2 数值
Stereo	立体声
Mono	单声道
Headset	耳机
Surround	环绕声
Sound setting	声音设置
64 DD file?	64 DD 存档？
WARNING! If you save, your file may be locked! Use caution!	警告！保存后可能锁定此存档，请谨慎操作！
Z Target Mode	Z 锁定模式
Switch	切换
Hold	按住
Z-Targeting behavior	Z 锁定的操作方式
Triforce Pieces	三角力量碎片
Currently obtained Triforce Pieces. For Triforce Hunt.	当前获得的三角力量碎片数量，用于三角力量寻宝模式。
Minigames	小游戏
Child Size Record	少年时期尺寸纪录
Cheated as Child	少年时期使用作弊鱼饵
Used the Sinking lure to catch it.	使用沉底鱼饵钓获。
Adult Size Record	成年时期尺寸纪录
Cheated as Adult	成年时期使用作弊鱼饵
Played as Child	少年时期玩过
Played at least one game as a child	少年时期至少玩过一次。
Played as Adult	成年时期玩过
Played at least one game as an adult	成年时期至少玩过一次。
Got Prize as Child	少年时期获得奖品
Got the prize item (Heart Piece, unless rando.)\nunlocks Sinking Lure for Child Link.	已获得奖品（非随机模式为心之碎片）。\n为少年林克解锁沉底鱼饵。
Got Prize as Adult	成年时期获得奖品
Got the prize item (Golden Scale, unless rando.)\nUnlocks Sinking Lure for Adult Link.	已获得奖品（非随机模式为黄金鳞片）。\n为成年林克解锁沉底鱼饵。
Stole Owner's Hat	偷走老板帽子
The owner's now visibly bald when Adult Link.	成年时期的老板会显示为光头。
Times Played	游玩次数
Determines weather and school size during dawn/dusk.	影响黎明和黄昏时的天气与鱼群规模。
Restrict to valid items	限制为合法物品
Restricts items and ammo to only what is possible to legally acquire in-game	将物品与弹药限制在游戏内正常可获得的范围。
Adult trade quest items	成年交易任务物品
Player State	玩家状态
stateFlags1	stateFlags1
stateFlags2	stateFlags2
stateFlags3	stateFlags3
unk_6AE	unk_6AE
Current Scene	当前场景
Permanently-saved switch flags	永久保存的开关标志。
Set All	全部设置
Temp Switch	临时开关
Temporary switch flags. Unset on scene transitions	临时开关标志，切换场景后清除。
Permanently-saved room-clear flags	永久保存的房间清除标志。
Temp Clear	临时清除
Temporary room-clear flags. Unset on scene transitions	临时房间清除标志，切换场景后清除。
Collect	收集
Permanently-saved collect flags	永久保存的收集标志。
Temp Collect	临时收集
Temporary collect flags. Unset on scene transitions	临时收集标志，切换场景后清除。
Chest	宝箱
Permanently-saved chest flags	永久保存的宝箱标志。
Reload Flags	重新加载标志
Load flags from saved scene flags. Normally happens on scene load	从已保存的场景标志中加载，通常在加载场景时执行。
Save Flags	保存标志
Save current scene flags. Normally happens on scene exit	保存当前场景标志，通常在离开场景时执行。
Clear Flags	清除标志
Clear current scene flags. Reload scene to see changes	清除当前场景标志，重新加载场景后查看变化。
Current game state does not have an active scene	当前游戏状态没有活动场景。
Saved Scene Flags	已保存的场景标志
Map	地图
Current	当前
Open flags for current scene	打开当前场景的标志。
Switch flags	开关标志
Room-clear flags	房间清除标志
Collect flags	收集标志
Chest flags	宝箱标志
Rooms	房间
Flags for visted rooms	已到访房间的标志。
Floors	楼层
Flags for visted floors	已到访楼层的标志。
Gold Skulltulas	黄金骷髅蜘蛛
Flags	标志
Keep GS Count Updated	同步更新黄金骷髅蜘蛛数量
Automatically adjust the number of gold skulltula tokens acquired based on set flags.	根据已设置的标志，自动调整获得的黄金骷髅蜘蛛徽章数量。
GS Count	黄金骷髅蜘蛛数量
Number of gold skulltula tokens aquired	已获得的黄金骷髅蜘蛛徽章数量。
GS unlocked	已解锁黄金骷髅蜘蛛
If unlocked, enables showing the gold skulltula count in the quest status menu	解锁后，在任务状态菜单中显示黄金骷髅蜘蛛数量。
PoH count	心之碎片数量
The number of pieces of heart acquired towards the next heart container	用于组成下一个心之容器的已获得心之碎片数量。
Dungeon Items	迷宫物品
Barinade's Lair does not have small keys	巴里内德的巢穴没有小钥匙。
Link's Position	林克位置
X Pos	X 位置
Y Pos	Y 位置
Z Pos	Z 位置
Link's Rotation	林克朝向
For Link's rotation in relation to the world	林克相对于世界的朝向。
X Rot	X 旋转
Y Rot	Y 旋转
Z Rot	Z 旋转
Link's Model Rotation	林克模型旋转
For Link's actual model	林克实际模型的旋转。
X ModRot	模型 X 旋转
Y ModRot	模型 Y 旋转
Z ModRot	模型 Z 旋转
Linear Velocity	水平速度
Link's speed along the XZ plane	林克在 XZ 平面上的速度。
Y Velocity	垂直速度
Link's speed along the Y plane. Caps at -20	林克沿 Y 轴的速度，下限为 -20。
Wall Height	墙壁高度
Height used to determine whether Link can climb or grab a ledge at the top	用于判断林克能否攀爬或抓住顶部边缘的高度。
Invincibility Timer	无敌计时器
Can't take damage while this is nonzero	此值非零时不会受到伤害。
Gravity	重力
Rate at which Link falls. Default -4.0f	林克下落的加速度，默认为 -4.0f。
Link Age on Load	加载时的林克年龄
Adult	成年
Child	少年
This will change Link's age when you load a map	加载地图时切换林克的年龄。
Link's Current Equipment	林克当前装备
Sword	剑
Kokiri Sword	科奇里之剑
Master Sword	大师之剑
Biggoron's Sword	大鼓隆之剑
Fishing Pole	钓竿
Shield	盾
Deku Shield	德库盾
Hylian Shield	海利亚盾
Mirror Shield	镜盾
Tunic	服装
Kokiri Tunic	科奇里服
Goron Tunic	鼓隆服
Zora Tunic	卓拉服
Boots	靴子
Kokiri Boots	科奇里靴
Iron Boots	铁靴
Hover Boots	浮空靴
Current B Item	当前 B 键物品
B Button	B 键
Current C Equips	当前 C 键装备
C Left	C 左
C Down	C 下
C Right	C 右
Current D-pad Equips	当前方向键装备
D-pad Up  	方向键上
D-pad Down	方向键下
D-pad Left	方向键左
D-pad Right	方向键右
State Flags %d	状态标志 %d
Global Context needed for player info!	需要全局上下文才能读取玩家信息！
SaveContextTabBar	SaveContextTabBar
Info	信息
Inventory	物品栏
Equipment	装备
Quest Status	任务状态
Player	玩家
Search Display Lists	搜索显示列表
Active Display List	当前显示列表
Resource type is not a Display List. Please choose another.	该资源不是显示列表，请选择其他资源。
Total Instruction Size: %lu	指令总大小：%lu
%lu	%lu
gsDPSetPrimColor	gsDPSetPrimColor
gsDPSetEnvColor	gsDPSetEnvColor
gsDPPipeSync	gsDPPipeSync
gsSPGrayscale	gsSPGrayscale
gsDPSetGrayscaleColor	gsDPSetGrayscaleColor
FMT: %u	FMT：%u
SIZ: %u	SIZ：%u
LINE: %u	LINE：%u
TMEM: %u	TMEM：%u
TILE: %u	TILE：%u
PAL: %u	PAL：%u
CMT: %u	CMT：%u
MASKT: %u	MASKT：%u
SHIFT: %u	SHIFT：%u
CMS: %u	CMS：%u
MASKS: %u	MASKS：%u
SHIFTS: %u	SHIFTS：%u
WIDTH: %u	宽度：%u
Texture Name: %s	纹理名称：%s
Num VTX: %u	顶点数量：%u
Offset: %u	偏移：%u
Vertex Name: %s	顶点名称：%s
DL Name: %s	显示列表名称：%s
%lu - Reserved - Second half of %s	%lu - 保留 - %s 的后半部分
Error displaying DL instructions.	显示列表指令显示错误。
Custom Message Debugger	自定义消息调试器
Table ID	表 ID
Leave blank for vanilla table	留空以使用原版消息表。
Decimal Text ID of the message to load. Decimal digits only (0-9).	要加载的消息的十进制文本 ID，仅接受 0—9。
Hexadecimal Text ID of the message to load. Hexadecimal digits only (0-9/A-F).	要加载的消息的十六进制文本 ID，仅接受 0—9 与 A—F。
Hexadecimal	十六进制
Decimal	十进制
Language	语言
Which language to load from the selected text ID	从选定文本 ID 中加载的语言。
Display Message	显示消息
Custom Message	自定义消息
Enter a string using Custom Message Syntax to preview it in-game. Any newline (\n) characters inserted by the Enter key will be stripped from the output.	输入使用自定义消息语法的字符串，在游戏中预览。按回车插入的换行（\n）字符将从输出中移除。
Value Viewer	数值查看器
Enable Printing	启用输出
Randomizer Editor	随机模式编辑器
Manual seed entry	手动输入种子
Seed	种子
Characters from a-z, A-Z, and 0-9 are supported.\nCharacter limit is 1023, after which the seed will be truncated.\n	支持 a—z、A—Z 和 0—9。\n最多 1023 个字符，超出部分将被截断。\n
New Seed	新种子
Creates a new random seed value to be used when generating a randomizer	创建一个新的随机种子值，用于生成随机模式。
Clear Seed	清除种子
Generate Randomizer	生成随机模式
Spoiler File: %s	剧透文件：%s
World	世界
ChildOpenSettings	ChildOpenSettings
Closed - Kokiri sword & shield are required to access the Deku Tree, and completing the Deku Tree is required to access the Hyrule Field exit.\n\nClosed Deku - Kokiri boy no longer blocks the path to Hyrule Field but Mido still requires the Kokiri sword and Deku shield to access the tree.\n\nOpen - Mido no longer blocks the path to the Deku Tree. Kokiri boy no longer blocks the path out of the forest.	关闭：进入德库树需要科奇里之剑和盾，通关德库树后才能前往海拉鲁平原。\n\n仅关闭德库树：科奇里少年不再阻挡通往平原的道路，但米多仍要求剑和德库盾。\n\n开放：米多不再阻挡德库树入口，科奇里少年也不再阻挡离开森林的道路。
Closed - The gate will remain closed until Zelda's letter is shown to the guard.\n\nOpen - The gate is always open. The happy mask shop will open immediately after obtaining Zelda's letter.	关闭：向守卫出示塞尔达的信后才能开门。\n\n开放：大门始终开启，获得塞尔达的信后面具店立即开业。
Closed - The Ocarina of Time, the Song of Time and all three spiritual stones are required to open the Door of Time.\n\nSong only - Play the Song of Time in front of the Door of Time to open it.\n\nOpen - The Door of Time is permanently open with no requirements.	关闭：需要时之笛、时之歌和三颗精灵石才能打开时之门。\n\n仅需歌曲：在时之门前演奏时之歌即可开启。\n\n开放：时之门永久开启，无需条件。
Closed - King Zora obstructs the way to Zora's Fountain. Ruto's letter must be shown as child Link in order to move him in both time periods.\n\nClosed as child - Ruto's Letter is only required to move King Zora as child Link. Zora's Fountain starts open as adult.\n\nOpen - King Zora has already mweeped out of the way in both time periods. Ruto's Letter is removed from the item pool.	关闭：卓拉王挡住通往卓拉泉的道路。少年林克出示露朵的信后，两个时代的道路都会开放。\n\n少年时期关闭：只有少年时期需要出示露朵的信，成年时期默认开放。\n\n开放：两个时代的卓拉王都已让路，露朵的信从物品池中移除。
ChildMiscWorldSettings	ChildMiscWorldSettings
Choose which age Link will start as.\n\nStarting as adult means you start with the Master Sword in your inventory.\nThe child option is forcefully set if it would conflict with other options.	选择林克的初始年龄。\n\n以成年开始时，物品栏中会拥有大师之剑。\n若与其他选项冲突，将强制设为少年。
Gerudo Fortress Carpenters	格鲁德要塞木匠
Sets the amount of carpenters required to repair the bridge in Gerudo Valley.\n\nNormal - All 4 carpenters are required to be saved.\n\nFast - Only the bottom left carpenter requires rescuing.\n\nOpen - The bridge is repaired from the start.\n\nOnly "Normal" is compatible with Gerudo Fortress Key Rings.	设置修复格鲁德谷桥梁所需营救的木匠数量。\n\n普通：营救全部 4 名木匠。\n\n快速：只需营救左下方的木匠。\n\n开放：桥梁从一开始就已修复。\n\n只有“普通”兼容格鲁德要塞钥匙串。
Rainbow Bridge Requirements	彩虹桥开启条件
Alters the requirements to open the bridge to Ganon's Castle.\n\nVanilla - Obtain the Shadow Medallion, Spirit Medallion and Light Arrows.\n\nAlways open - No requirements.\n\nStones - Obtain the specified amount of spiritual stones.\n\nMedallions - Obtain the specified amount of medallions.\n\nDungeon rewards - Obtain the specified total sum of spiritual stones or medallions.\n\nDungeons - Complete the specified amount of dungeons. Dungeons are considered complete after stepping in to the blue warp after the boss.\n\nTokens - Obtain the specified amount of Skulltula tokens.\n\nGreg - Find Greg the Green Rupee.	修改通往加侬城堡的桥梁的开启条件。\n\n原版：获得暗之徽章、魂之徽章和光之箭。\n\n始终开放：无需条件。\n\n精灵石：获得指定数量的精灵石。\n\n徽章：获得指定数量的徽章。\n\n迷宫奖励：精灵石与徽章的总数达到指定数量。\n\n迷宫：通关指定数量的迷宫。击败首领后进入蓝色传送点才算通关。\n\n徽章代币：获得指定数量的黄金骷髅蜘蛛徽章。\n\n格雷格：找到名为格雷格的绿色卢比。
Reward Options	奖励选项
Standard Rewards - Greg does not change logic, Greg does not help open the bridge, max number of rewards on slider does not change.\n\nGreg as Reward - Greg does change logic (can be part of expected path for opening bridge), Greg helps open bridge, max number of rewards on slider increases by 1 to account for Greg. \n\nGreg as Wildcard - Greg does not change logic, Greg helps open the bridge, max number of rewards on slider does not change.	标准奖励：格雷格不影响逻辑、不帮助开桥，奖励数量滑块的上限不变。\n\n格雷格计为奖励：格雷格影响逻辑，可能成为开桥的必经步骤；可帮助开桥，奖励数量上限增加 1。\n\n格雷格作为替代：格雷格不影响逻辑，但可帮助开桥，奖励数量上限不变。
Stone Count: %d	精灵石数量：%d
Medallion Count: %d	徽章数量：%d
Reward Count: %d	奖励数量：%d
Dungeon Count: %d	迷宫数量：%d
Token Count: %d	代币数量：%d
Ganon's Trials	加侬的试炼
Sets the number of Ganon's Trials required to dispel the barrier.\n\nSkip - No Trials are required and the barrier is already dispelled.\n\nSet Number - Select a number of trials that will be required from theslider below. Which specific trials you need to complete will be random.\n\nRandom Number - A Random number and set of trials will be required.	设置解除结界所需完成的加侬试炼数量。\n\n跳过：无需试炼，结界已解除。\n\n指定数量：使用下方滑块选择数量，具体试炼随机决定。\n\n随机数量：随机决定试炼数量及其种类。
Ganon's Trial Count: %d	加侬试炼数量：%d
Set the number of trials required to enter Ganon's Tower.	设置进入加侬塔所需完成的试炼数量。
Master Quest Dungeons	大师模式迷宫
Sets the number of Master Quest Dungeons that are shuffled into the pool.\n\nNone - All Dungeons will be their Vanilla versions.\n\nSet Number - Select a number of dungeons that will be their Master Quest versions using the slider below. Which dungeons are set to be the Master Quest variety will be random.\n\nRandom Number - A Random number and set of dungeons will be their Master Quest varieties.\n\nSelection - Leave unchecked for Vanilla and checked for Master Quest.	设置混入的大师模式迷宫数量。\n\n无：所有迷宫均为原版。\n\n指定数量：通过滑块选择数量，具体迷宫随机决定。\n\n随机数量：随机决定数量与迷宫。\n\n自行选择：未勾选使用原版，勾选使用大师模式。
Master Quest Dungeon Count: %d	大师模式迷宫数量：%d
Deku Tree	德库树
Dodongo's Cavern	多东哥洞窟
Jabu Jabu's Belly	加卜加卜肚子里
Forest Temple	森林神殿
Fire Temple	火之神殿
Water Temple	水之神殿
Spirit Temple	魂之神殿
Shadow Temple	暗之神殿
Bottom of the Well	井底
Ice Cavern	冰之洞窟
Gerudo Training Grounds	格鲁德训练场
Ganon's Castle	加侬城堡
Triforce Hunt	三角力量寻宝
Pieces of the Triforce of Courage have been scattered across the world. Find them all to finish the game!\n\nWhen the required amount of pieces have been found, the game is saved and Ganon's Boss key is given to you when you load back into the game if you desire to beat Ganon afterwards.\n\nKeep in mind Ganon might not be logically beatable when "All Locations Reachable" is turned off.	勇气三角力量碎片散落在世界各处，找到所需数量即可完成游戏！\n\n集齐后会自动保存。若还想挑战加侬，重新加载游戏后会获得加侬首领钥匙。\n\n关闭“所有地点可到达”时，逻辑不保证能够击败加侬。
Triforce Pieces in the world: %d	世界中的三角力量碎片：%d
The amount of Triforce pieces that will be placed in the world. Keep in mind seed generation can fail if more pieces are placed than there are junk items in the item pool.	放入世界的三角力量碎片数量。若超过物品池中杂项物品的数量，种子生成可能失败。
Triforce Pieces to win: %d	获胜所需三角力量碎片：%d
The amount of Triforce pieces required to win the game.	完成游戏所需的三角力量碎片数量。
ChildShuffleEntrances	ChildShuffleEntrances
Shuffle Dungeon Entrances	打乱迷宫入口
Shuffle the pool of dungeon entrances, including Bottom of the Well, Ice Cavern and Gerudo Training Grounds.\n\nShuffling Ganon's Castle can be enabled separately.\n\nAdditionally, the entrances of Deku Tree, Fire Temple, Bottom of the Well and Gerudo Training Ground are opened for both child and adult.\n\n- Deku Tree will be open for adult after Mido has seen child Link with a sword and shield.\n- Bottom of the Well will be open for adult after playing Song of Storms to the Windmill guy as child.\n- Gerudo Training Ground will be open for child after adult has paid to open the gate once.	打乱迷宫入口，包括井底、冰之洞窟和格鲁德训练场。\n\n加侬城堡可单独启用。\n\n德库树、火之神殿、井底和格鲁德训练场也会向两个年龄开放。\n\n德库树：少年林克向米多展示剑盾后，成年也可进入。\n井底：少年向风车男子演奏风暴之歌后，成年也可进入。\n格鲁德训练场：成年付费开门一次后，少年也可进入。
Shuffle Boss Entrances	打乱首领入口
Shuffle the pool of dungeon boss entrances. This affects the boss rooms of all stone and medallion dungeons.\n\nAge Restricted - Shuffle the entrances of child and adult boss rooms separately.\n\nFull - Shuffle the entrances of all boss rooms together. Child may be expected to defeat Phantom Ganon and/or Bongo Bongo.	打乱精灵石与徽章迷宫的首领房间入口。\n\n限制年龄：少年与成年首领房间分别打乱。\n\n完全打乱：所有首领房间混合，少年可能需要击败幻影加侬或邦戈邦戈。
Shuffle Overworld Entrances	打乱地面区域入口
Shuffle the pool of Overworld entrances, which corresponds to almost all loading zones between overworld areas.\n\nSome entrances are unshuffled to avoid issues:\n- Hyrule Castle Courtyard and Garden entrance\n- Both Market Back Alley entrances\n- Gerudo Valley to Lake Hylia (unless entrances are decoupled)	打乱地面区域间的大部分场景切换入口。\n\n为避免问题，以下入口保持原状：\n海拉鲁城堡庭院与花园入口；\n城镇后巷的两个入口；\n格鲁德谷至海利亚湖（除非启用入口分离）。
Shuffle Interior Entrances	打乱室内入口
Shuffle the pool of interior entrances which contains most Houses and all Great Fairies.\n\nAll - An extended version of 'Simple' with some extra places:\n- Windmill\n- Link's House\n- Temple of Time\n- Kakariko Potion Shop	打乱大部分房屋和所有大妖精泉的入口。\n\n“全部”在“简单”基础上额外包含：\n风车、林克的家、时之神殿、卡卡利科药店。
Shuffle Grotto Entrances	打乱地洞入口
Shuffle the pool of grotto entrances, including all graves, small Fairy fountains and the Deku Theatre.	打乱地洞入口，包括所有坟墓、小妖精泉和德库剧场。
Shuffle Owl Drops	打乱猫头鹰落点
Randomize where Kaepora Gaebora (the Owl) drops you at when you talk to him at Lake Hylia or at the top of Death Mountain Trail.	随机决定在海利亚湖或死亡之山顶与猫头鹰对话后，被带到的地点。
Shuffle Warp Songs	打乱传送歌曲目的地
Randomize where each of the 6 warp songs leads to.	随机决定六首传送歌曲各自的目的地。
Shuffle Overworld Spawns	打乱地面出生点
Randomize where you start as Child or Adult when loading a save in the Overworld. This means you may not necessarily spawn inside Link's House or Temple of Time.\n\nThis stays consistent after saving and loading the game again.\n\nKeep in mind you may need to temporarily disable the "Remember Save Location" time saver to be able use the spawn positions, especially if they are the only logical way to get to certain areas.	随机决定在地面区域加载存档时，少年或成年林克出现的位置，不一定是林克的家或时之神殿。\n\n保存并重新加载后，出生点保持一致。\n\n可能需要暂时关闭“记住保存位置”，尤其当出生点是逻辑上前往某区域的唯一途径时。
Decouple Entrances	分离入口
Decouple entrances when shuffling them. This means you are no longer guaranteed to end up back where you came from when you go back through an entrance.\n\nThis also adds the one-way entrance from Gerudo Valley to Lake Hylia in the pool of overworld entrances when they are shuffled.	打乱入口时将来回方向分离，原路返回不再保证回到来处。\n\n也会将格鲁德谷至海利亚湖的单向入口加入地面入口池。
Mixed Entrance Pools	混合入口池
Shuffle entrances into a mixed pool instead of separate ones. Has no affect on pools whose entrances aren't shuffled, and "Shuffle Boss Entrances" must be set to "Full" to include them.\n\nFor example, enabling the settings to shuffle grotto, dungeon, and overworld entrances and selecting grotto and dungeon entrances here will allow a dungeon to be inside a grotto or vice versa, while overworld entrances are shuffled in their own separate pool and indoors stay vanilla.	将所选入口类型混在同一个池中打乱。未启用打乱的类型不受影响，首领入口须设为“完全打乱”才能加入。\n\n例如，同时打乱地洞、迷宫和地面入口，并在此混合地洞与迷宫后，迷宫可能位于地洞内，反之亦然；地面入口仍单独打乱，室内保持原版。
Mix Dungeons	混合迷宫
Dungeon entrances will be part of the mixed pool	将迷宫入口加入混合池。
Mix Bosses	混合首领
Boss entrances will be part of the mixed pool	将首领入口加入混合池。
Mix Overworld	混合地面区域
Overworld entrances will be part of the mixed pool	将地面区域入口加入混合池。
Mix Interiors	混合室内
Interior entrances will be part of the mixed pool	将室内入口加入混合池。
Mix Grottos	混合地洞
Grotto entrances will be part of the mixed pool	将地洞入口加入混合池。
ChildShuffleItems	ChildShuffleItems
Song locations - Songs will only appear at locations that normally teach songs.\n\nDungeon rewards - Songs appear after beating a major dungeon boss.\nThe 4 remaining songs are located at:\n  - Zelda's lullaby location\n  - Ice Cavern's Serenade of Water location\n  - Bottom of the Well Lens of Truth location\n  - Gerudo Training Ground's Ice Arrows location\n\nAnywhere - Songs can appear at any location.	歌曲地点：歌曲只出现在原本传授歌曲的地点。\n\n迷宫奖励：击败主要迷宫首领后获得歌曲。剩余四首位于：\n塞尔达摇篮曲地点；\n冰之洞窟的水之小夜曲地点；\n井底的真实之眼地点；\n格鲁德训练场的冰之箭地点。\n\n任意地点：歌曲可出现在任何地点。
Shuffles Golden Skulltula Tokens into the item pool. This means Golden Skulltulas can contain other items as well.\n\nOff - GS tokens will not be shuffled.\n\nDungeons - Only shuffle GS tokens that are within dungeons.\n\nOverworld - Only shuffle GS tokens that are outside of dungeons.\n\nAll Tokens - Shuffle all 100 GS tokens.	将黄金骷髅蜘蛛徽章加入随机物品池，黄金骷髅蜘蛛也可能掉落其他物品。\n\n关闭：不打乱徽章。\n\n迷宫：只打乱迷宫内的徽章。\n\n地面：只打乱迷宫外的徽章。\n\n全部：打乱全部 100 枚徽章。
Nighttime GS expect Sun's Song	夜间骷髅蜘蛛要求太阳之歌
All Golden Skulltulas that require nighttime to appear will only be expected to be collected after getting Sun's Song.	逻辑仅在获得太阳之歌后，才要求收集夜间出现的黄金骷髅蜘蛛。
Shuffles the Kokiri Sword into the item pool.\n\nThis will require the use of sticks until the Kokiri Sword is found.	将科奇里之剑加入物品池。\n\n找到剑之前需要使用德库棒。
Shuffles the Master Sword into the item pool.\n\nAdult Link will start with a second free item instead of the Master Sword.\nIf you haven't found the Master Sword before facing Ganon, you won't receive it during the fight.	将大师之剑加入物品池。\n\n成年林克开局将获得第二件免费物品，代替大师之剑。\n若挑战加侬前尚未找到大师之剑，战斗中也不会获得它。
Enabling this shuffles the Fairy Ocarina and the Ocarina of Time into the item pool.\n\nThis will require finding an Ocarina before being able to play songs.	将妖精之笛与时之笛加入物品池。\n\n找到笛子后才能演奏歌曲。
Shuffles the Weird Egg from Malon in to the item pool. Enabling "Skip Child Zelda" disables this feature.\n\nThe Weird Egg is required to unlock several events:\n  - Zelda's Lullaby from Impa\n  - Saria's song in Sacred Forest Meadow\n  - Epona's song and chicken minigame at Lon Lon Ranch\n  - Zelda's letter for Kakariko gate (if set to closed)\n  - Happy Mask Shop sidequest\n	将玛隆给的奇怪的蛋加入物品池。启用“跳过少年塞尔达”时无法使用。\n\n奇怪的蛋是解锁以下事件的条件：\n从英帕处学习塞尔达摇篮曲；\n圣域森林的萨莉亚之歌；\n隆隆牧场的艾波娜之歌和抓鸡游戏；\n用于开启卡卡利科大门的塞尔达的信；\n面具店支线任务。
Shuffles the Gerudo Membership Card into the item pool.\n\nThe Gerudo Card is required to enter the Gerudo Training Grounds, opening the gate to Haunted Wasteland and the Horseback Archery minigame.	将格鲁德会员卡加入物品池。\n\n会员卡是进入格鲁德训练场、开启幽灵沙漠大门和参加骑射游戏的条件。
ChildShuffleNpcs	ChildShuffleNpcs
Off - All shop items will be the same as vanilla.\n\n0 Items - Vanilla shop items will be shuffled among different shops.\n\n1-4 Items - Vanilla shop items will be shuffled among different shops, and each shop will contain 1-4 non-vanilla shop items.\n\nRandom - Vanilla shop items will be shuffled among different shops, and each shop will contain a random number(1-4) of non-vanilla shop items.\n	关闭：商店物品保持原版。\n\n0 件：原版商品在不同商店之间打乱。\n\n1—4 件：打乱原版商品，每家商店另有 1—4 件非原版商品。\n\n随机：打乱原版商品，每家商店的非原版商品数量随机为 1—4 件。
Balanced - The default randomization. Shop prices for shopsanity items will range between 0 to 300 rupees, with a bias towards values slightly below the middle of the range, in multiples of 5.\n \nX Wallet - Randomized between 5 and the wallet's max size, in multiples of 5	均衡：默认随机方式，价格为 0—300 卢比的 5 的倍数，偏向略低于中间值。\n\n指定钱包：价格在 5 卢比到钱包容量之间随机，取 5 的倍数。
Random selection between the selected wallet tier's affordable price and the affordable prices of the preceding wallet tiers.\n\nAffordable prices per tier: starter = 10, adult = 105, giant = 205, tycoon = 505\n\nUse this to enable wallet tier locking, but make shop items not as expensive as they could be.	在所选钱包等级及更低等级的可负担价格之间随机选择。\n\n各等级价格：初始 10、成人 105、巨人 205、大富豪 505。\n\n可用于按钱包等级限制购买，同时避免商品过于昂贵。
Off - Scrubs will not be shuffled. The 3 Scrubs that give one-time items in the vanilla game (PoH, Deku Nut capacity, and Deku Stick capacity) will have random items.\n\nAffordable - Scrubs will be shuffled and their item will cost 10 rupees.\n\nExpensive - Scrubs will be shuffled and their item will cost the vanilla price.\n\nRandom - Scrubs will be shuffled and their item will cost will be between 0-95 rupees.\n	关闭：不打乱德库商人。原版给予一次性物品的三位商人（心之碎片、德库果容量、德库棒容量）仍给予随机物品。\n\n便宜：打乱商人，售价 10 卢比。\n\n昂贵：打乱商人，使用原版价格。\n\n随机：打乱商人，售价随机为 0—95 卢比。
Cows give a randomized item from the pool upon performing Epona's Song in front of them.	在牛面前演奏艾波娜之歌后，会获得物品池中的随机物品。
Enabling this adds a pack of 10 beans to the item pool and changes the Magic Bean Salesman to sell a random item at a price of 60 rupees.	将一包 10 颗魔法豆加入物品池，魔法豆商人改为以 60 卢比出售随机物品。
Enabling this changes Medigoron, Granny and the Carpet Salesman to sell a random item once at a high price (100 for Granny, 200 for the others).\nA Giant's Knife and a pack of Bombchus will be added to the item pool, and one of the bottles will contain a Blue Potion.\n\nOn (no hints) - Salesmen will be included but won't tell you what you'll get.\nOn (with hints) - Salesmen will be included and you'll know what you're buying.\n\nGranny's item will only be offered after you have traded in the Odd Mushroom when Shuffle Adult Trade is on. Otherwise when off, you will need to have found the Claim Check to buy her item (simulating the trade quest is complete).	让大鼓隆商人、婆婆和飞毯商人各出售一件随机物品，婆婆售价 100 卢比，另外两位为 200。\n物品池中增加巨人之刀和一包炸弹鼠，其中一个瓶子装有蓝色药水。\n\n开启（无提示）：商人不告知商品内容。\n开启（有提示）：购买前可知道商品内容。\n\n启用成年交易打乱时，须交出奇怪的蘑菇才能购买婆婆的商品；未启用时，须先找到兑换券，视为完成交易任务。
Shuffles 5 Purple Rupees into to the item pool, and allows\nyou to earn items by playing songs at the Frog Choir.\n\nThis setting does not effect the item earned from playing\nthe Song of Storms and the frog song minigame.	将 5 枚紫色卢比加入物品池，并允许通过向青蛙合唱团演奏歌曲获得物品。\n\n不影响风暴之歌和青蛙演奏小游戏的奖励。
Adds all of the adult trade quest items into the pool, each of which can be traded for a unique reward.\n\nYou will be able to choose which of your owned adult trade items is visible in the inventory by selecting the item with A and using the control stick or D-pad.\n\nIf disabled, only the Claim Check will be found in the pool.	将所有成年交易任务物品加入物品池，每件均可交换独特奖励。\n\n在物品栏中用 A 选中交易物品，再用摇杆或方向键切换已拥有的物品。\n\n关闭时，物品池中只有兑换券。
Shuffle the item the cursed rich man in the House of Skulltula gives when you have collected all 100 Gold Skulltula Tokens.\n\nYou can still talk to him multiple times to get Huge Rupees.	打乱收集全部 100 枚黄金骷髅蜘蛛徽章后，骷髅蜘蛛之家被诅咒富翁给予的奖励。\n\n仍可反复对话获得巨额卢比。
